document_id,metadata,document,embedding
document_1,document,"1. The paper Comprehensive Data Compilation on the Mechanical Properties of
Refractory High-Entropy ...","-0.4233297109603882,0.0674973055720329,0.4014540314674377,-0.0320593081414699,0.1889363825321197,0.0272315237671136,0.0081463316455483,-0.0347737111151218,0.1639555692672729,-0.1402276903390884,0.0098785487934947,-0.1792051196098327,-0.2020093649625778,0.4157614111900329,0.0302313715219497,0.5922393202781677,0.3968472182750702,-0.0330801308155059,-0.2473796755075454,0.1954970061779022,0.4584725499153137,-0.0739239305257797,0.1941499710083007,0.7084625959396362,0.2377008646726608,-0.1791973561048507,0.1900253444910049,-0.0160108711570501,-0.0360511802136898,0.0942250117659568,0.36673104763031,0.2214844822883606,-0.2273254990577697,-0.351354569196701,0.2557212114334106,0.2238456010818481,-0.0372257605195045,-0.0907445028424263,0.0243999939411878,0.0695092603564262,-0.4748004674911499,-0.4745383262634277,-0.1637192517518997,0.0949365720152854,-0.2835508286952972,-0.2169987261295318,0.4436284601688385,0.1501238644123077,-0.0488803945481777,-0.2619858682155609,-0.4436138570308685,0.2546305656433105,0.0541351772844791,0.0630300194025039,0.1111754551529884,0.6899382472038269,-0.2707689106464386,-0.375603973865509,-0.1904365420341491,-0.2203452140092849,-0.005141083151102,-0.1364940106868744,-0.0493700355291366,-0.3001075088977813,0.1621560305356979,0.2762984037399292,0.0503628440201282,0.2869582176208496,-0.5906710624694824,0.130692183971405,-0.2037756741046905,0.2115698903799057,-0.2112883776426315,0.046441413462162,-0.0970701798796653,0.1357271522283554,-0.1286845058202743,0.3390596807003021,-0.0362352654337883,0.0504226274788379,-0.2923391163349151,0.3670050799846649,-0.1246706172823906,0.3203067183494568,-0.0108607979491353,-0.0049105687066912,0.2179878056049347,0.1964792907238006,-0.5230821371078491,0.4736405909061432,-0.0619677677750587,0.0303248800337314,0.3744924068450928,0.0839054584503173,0.2373821139335632,-0.1517526656389236,0.2982373237609863,-0.0343389175832271,-0.0737309828400611,0.3979591131210327,0.1367792636156082,-0.2266988158226013,0.0718397349119186,-0.0226791258901357,0.0231474097818136,-0.1198459789156913,-0.0493783950805664,0.1514240354299545,-0.1048440635204315,0.4185032546520233,0.0320441909134388,-0.1139521524310112,-0.23743237555027,-0.6005275249481201,-0.0287355128675699,-0.3839172720909118,-0.2417562007904052,-0.0012591837439686,0.1804801076650619,0.2489841729402542,0.048693474382162,0.1922284215688705,0.1128101721405983,0.7290093302726746,-0.1130660474300384,-0.036971740424633,0.0190256182104349,0.3064278364181518,-0.2585762143135071,0.0320659838616848,0.1701259315013885,0.3533806800842285,0.154023066163063,-0.0760727673768997,-0.3829311728477478,-0.0799494609236717,-0.3863829374313354,-0.1897804588079452,-0.4858903288841247,0.2140055447816848,-0.0140319606289267,-0.5488911271095276,0.4372439682483673,0.0728515684604644,0.1449616253376007,-0.2570031881332397,-0.0456204935908317,-0.0303282234817743,0.102297268807888,0.3399730622768402,0.1435077786445617,-0.0434717610478401,-0.1461945325136184,-0.1366174817085266,-0.0782956480979919,-0.2813700139522552,-0.2184299379587173,0.4432119727134704,-0.2251742780208587,-0.1731898933649063,0.2055205851793289,0.0171020813286304,-0.2604678571224212,0.2912438511848449,0.1895036846399307,0.0714214220643043,0.1045208722352981,0.696861207485199,-0.4831401407718658,0.2703180611133575,-0.1320279836654663,-0.4981424808502197,0.4564049839973449,0.0715761184692382,0.0279344581067562,0.0284728109836578,0.1345859318971634,-0.1093581393361091,0.2738213837146759,0.0321135893464088,-0.8175070881843567,0.2129862159490585,-0.0037005341146141,0.1469476819038391,0.3634699285030365,-0.1178246140480041,0.4452052414417267,-0.4001435935497284,0.1321777254343032,-0.2724881768226623,-0.228555753827095,-0.0511499047279357,-0.078576348721981,-0.1243211030960083,0.3660971820354461,-0.158600777387619,-0.1163075491786003,-0.1337033063173294,-0.5134627819061279,-0.1847198158502578,-0.0351846739649772,0.2670299410820007,0.175498217344284,0.1690752506256103,-0.0009434942621737,-0.3364483118057251,0.2508886754512787,-0.2776364088058471,-0.0467762798070907,0.1715626865625381,-0.1383336037397384,0.1261496990919113,0.017547570168972,0.0950584337115287,-0.1132323816418647,-0.1143285557627677,-0.0198651067912578,0.0985721945762634,0.4778875708580017,0.1504386365413665,0.1756027638912201,-0.0718529969453811,-0.2899830937385559,0.4592514038085937,-0.1477375477552414,0.9068036079406738,0.2402102649211883,-0.5884751677513123,0.4091539978981018,0.6287791728973389,-0.083257682621479,-0.4924530684947967,0.7357096672058105,-0.2406134754419326,-0.1707795709371566,-0.0107998121529817,-0.1464579403400421,-0.0273546557873487,0.1226608902215957,-0.3804817497730255,-0.2427586913108825,0.6786636114120483,0.2845819294452667,0.0755120664834976,-0.1157272309064865,-0.1276185512542724,0.0904949083924293,-0.0310458075255155,-0.4508447051048279,-0.2662549018859863,-0.6057583689689636,-0.0450853630900383,0.0438032038509845,-0.3298320472240448,-0.0766939520835876,-0.3055445253849029,-0.1493606716394424,-0.5071048140525818,-0.1156716421246528,0.0236445944756269,0.1230620145797729,-0.2892655432224273,0.0974656045436859,0.0145437447354197,-0.3707116842269897,-0.4894169270992279,0.0470725111663341,0.0619879700243473,0.2459820657968521,0.2191245704889297,0.0180504731833934,0.0748835578560829,-0.288736492395401,0.5872744917869568,-0.3015367090702057,-0.0998124852776527,0.2391512840986251,-0.1100650057196617,-0.1128008291125297,-0.2316470444202423,0.1827819496393203,0.6293026208877563,-0.1504279971122741,0.0378925614058971,-0.2872441411018371,-0.0172309484332799,0.2135755270719528,-0.0900356248021125,-0.0976698547601699,-0.6606056690216064,-0.2320453971624374,0.0152107402682304,-0.4603493511676788,-0.3345499336719513,0.0913982316851615,0.1417031437158584,0.0813309550285339,0.0061453054659068,0.2099646031856537,-0.1390519589185714,-0.3238756954669952,-0.4594505131244659,0.0260379407554864,0.2381079643964767,-0.2256596088409423,0.0490730889141559,-0.1210765317082405,-0.3419853448867798,-2.7209811210632324,0.1791588813066482,0.0898422077298164,-0.145315408706665,0.4089771807193756,0.0910019949078559,-0.1564226597547531,-0.110646829009056,-0.3876190185546875,0.2385901659727096,-0.2714897394180298,-0.4059279859066009,-0.022737544029951,0.279112160205841,0.2411769330501556,-0.1243894472718238,0.0775166228413581,-0.3601321876049042,0.1588858515024185,0.3881361484527588,-0.1244758442044258,-0.5472782850265503,0.0402879640460014,-0.2764922976493835,0.354771077632904,0.1354012191295623,-0.2362564802169799,-0.1495571434497833,-0.4006786048412323,-0.1879930049180984,-0.0939536318182945,-0.5381081104278564,0.055674958974123,0.3834607899188995,0.2127422988414764,0.1294115334749221,-0.0150496950373053,-0.4726333320140838,-0.1659153550863266,-0.4386157691478729,-0.0870874673128128,-0.4221437275409698,-0.0535344891250133,0.0552478581666946,0.7895433902740479,-0.0293437447398901,0.0894306749105453,0.1296065002679824,0.2337164729833603,0.2249912321567535,0.1302611231803894,0.0912071615457534,-0.3335073292255401,-0.0471002683043479,-0.0002092264185193,-0.0040521575137972,0.2617505192756653,0.3762005865573883,-0.3431397378444671,-0.2141512632369995,-0.0457792580127716,-0.0665790885686874,-0.6087650656700134,-0.1173287257552146,-0.2357613444328308,-0.1631609797477722,-0.6246351003646851,-0.0487888678908348,0.0038243748713284,-0.0984974279999733,-0.0337257385253906,0.5396519303321838,-0.480773776769638,-0.025845032185316,0.2416601628065109,-0.5308048129081726,0.3675238788127899,-0.2487461566925048,0.0362016968429088,0.0704813972115516,-0.2801145911216736,-0.5541582107543945,0.3972898721694946,-0.0305793546140193,0.1225853785872459,-0.045013427734375,0.139687106013298,-0.1514938920736313,-0.1961895525455474,-0.4326916038990021,0.2760066390037536,0.146597221493721,0.226862758398056,-0.0835288763046264,0.0431960187852382,-0.183641254901886,0.23979152739048,0.006584451533854,0.3417773246765136,-0.2557501792907715,0.0497459098696708,-0.1003454253077507,0.485723465681076,-0.1763371676206588,-0.1529129594564438,0.095406636595726,-0.257661908864975,0.0086768753826618,-0.0744781121611595,0.0266676153987646,-0.0430832505226135,-0.3121876120567322,0.3199757635593414,-0.2861927449703216,0.1955446749925613,-0.0291509330272674,0.091093398630619,0.4915030598640442,0.0983425378799438,-0.2160647362470626,-0.0893515720963478,0.5963230729103088,-0.2979669868946075,-0.3304614424705505,-0.0958340018987655,0.1288935542106628,-0.2660495340824127,0.3491060733795166,-0.1818521618843078,-0.1717641502618789,-0.4084229171276092,-0.1214015856385231,-0.3114910125732422,0.2467110455036163,0.2891500294208526,0.1207020804286003,-0.1770461648702621,-0.4201569259166717,-0.1262410134077072,0.1453285664319992,0.2465007901191711,0.1573697626590728,-0.0544647462666034,-0.3500849604606628,0.1973381638526916,0.390595406293869,0.2548141181468963,0.2461771816015243,-0.1206957846879959,0.0211706012487411,-0.3113478124141693,-0.2894295156002044,-0.1527581363916397,-0.1608654707670211,-0.0742658525705337,0.3312431871891022,0.1992307603359222,-0.0897309333086013,0.0787005051970481,-0.5597016215324402,0.3133910894393921,0.2443980425596237,0.2866109311580658,-0.1076745390892028,-0.4056860208511352,0.4401198029518127,-0.0610190741717815,0.0072642071172595,0.1552981585264206,0.0151525950059294,-0.2100462764501571,-0.2047321200370788,0.1634844243526458,-0.4191162884235382,-0.2713888585567474,0.4648594856262207,0.1620338857173919,-0.502553403377533,-0.0607044026255607,0.1912707239389419,-0.046592891216278,-0.1219331696629524,-0.265167772769928,-0.0983440428972244,0.2610513269901275,0.1144838333129882,-0.0120516587048769,-0.2630030214786529,0.0508857890963554,-0.0821481272578239,0.3810994029045105,0.2863754332065582,-0.0149176511913537,-0.2486976534128189,-0.2750464379787445,-0.1971351504325866,0.3522209525108337,-0.0775116235017776,-0.1156778633594513,0.1082378029823303,0.1724719852209091,-0.1130647361278534,-0.4168861806392669,0.0068096038885414,0.0696964636445045,-0.1419387608766555,-0.0998477190732956,0.3580058217048645,0.0561326555907726,-0.1434353739023208,-0.3573635220527649,-0.2356803566217422,-0.394639641046524,0.0048898109234869,0.100039392709732,-0.2242552638053894,-0.0164111219346523,-0.1306462436914444,-0.3323805034160614,0.192058265209198,-0.0017639215802773,-0.1305890083312988,0.2914862036705017,-0.142873466014862,-0.328502357006073,-0.1918116062879562,0.1252245903015136,-0.1456299424171447,-0.0808269903063774,-0.1076110377907753,0.1831064820289611,-0.8108470439910889,-0.0319751538336277,0.0992102101445198,-0.1428156346082687,0.0310268048197031,-0.2611715793609619,-0.6309998035430908,-0.0740813910961151,-0.1132269725203514,-0.1085175648331642,0.192445695400238,-0.2074722945690155,-0.1406569331884384,0.0440029427409172,-0.0610287226736545,0.3297228217124939,0.4166387319564819,-0.0544283650815486,0.2420834004878997,-0.0686205923557281,-0.0793890953063964,-0.0971440449357032,-0.4611794352531433,0.3207589387893677,-0.2145573049783706,-0.2494481056928634,-0.2461321800947189,-0.1404933184385299,-0.0652739629149437,-0.2514286339282989,-0.1732932925224304,-0.053732294589281,0.0048739542253315,0.2792457938194275,0.0428969413042068,-0.1350295841693878,-0.0761898830533027,0.2591806054115295,-0.2718892693519592,0.3411331176757812,-0.2730513513088226,0.0173782762140035,-0.3829387426376343,0.0498609133064746,0.180578738451004,0.0171345826238393,-0.3185643851757049,0.4526016116142273,-0.6395984292030334,-0.4735231101512909,-0.1895312219858169,0.0288773979991674,-0.0668742582201957,0.1838428080081939,-0.3360506296157837,-0.1946246773004531,0.093741089105606,-0.1982445865869522,-0.0344931371510028,0.475063681602478,-0.1555970609188079,-0.3758660554885864,-0.0231906380504369,-0.1513079851865768,0.1429137289524078,0.4934890866279602,0.4422374069690704,-0.0693791657686233,0.1157738119363784,-0.0216080918908119,0.1120855435729026,0.1879933327436447,-0.0501634553074836,0.0934619084000587,-0.0451982766389846,0.3059555888175964,-0.3920536935329437,-0.3681575655937195,0.0060104746371507,-0.0484576411545276,-0.1760182529687881,0.3886036872863769,0.1025474816560745,-0.2589632272720337,-0.2329082936048507,-0.0365819633007049,-0.0706881284713745,0.2586290836334228,0.0327237248420715,0.1841500401496887,0.2465378791093826,0.5240246057510376,-0.1545758694410324,0.1868691891431808,0.571840763092041,-0.0887240618467331,-0.1980258226394653,-0.2443565428256988,0.2940689921379089,0.187378317117691,0.2660525739192962,-0.1242582723498344,0.2691954970359802,0.0099783269688487,-0.0025625808630138,-0.1816456615924835,0.1089821085333824,-0.1339642107486724,-0.1121949553489685,-0.0926065817475318,0.0216907486319541,0.0983170047402381,0.3360567092895508,0.4607975780963897,0.2688976526260376,0.1585711687803268,-0.1986482739448547,0.3596062362194061,0.378574937582016,0.2381314486265182,0.001767259906046,0.0813129842281341,0.0438378229737281,-0.2485859841108322,0.0790665596723556,0.2112138569355011,0.2418309450149536,-0.1107396855950355,0.8393296599388123,0.1773524135351181,0.6379556655883789,0.5639988780021667,-0.4180730879306793,-0.2568250000476837,-0.0184300914406776,0.2386546581983566,-0.2410747408866882,-0.1139590889215469,-0.1497730463743209,0.2272498160600662,0.2369667887687683,-0.1481219679117202,-0.1583068072795868,-0.1776642501354217,0.2840137183666229,0.1010994985699653,0.0557803288102149,-0.0809933766722679,0.0662599429488182,-0.4135339260101318,0.1587642580270767,-0.4143490493297577,-0.4152766168117523,-0.1933704763650894,-0.1722632199525833,-0.0797780752182006,0.1733859032392501,-0.1148050278425216,-0.2513615489006042,0.2888108193874359,-0.0699365139007568,0.3800731301307678,-0.2251170128583908,-0.2231097966432571,-0.2888411283493042,0.5431226491928101,0.2302142977714538,0.7143537402153015,-0.1085953488945961,0.1699699610471725,-0.3328534066677093,-0.1621840298175811,0.0527020581066608,0.1341993957757949,0.1524334251880645,0.0673421025276184,0.6036458611488342,-0.3161784410476684,0.0726117193698883,0.1905015408992767,0.4141142070293426,-0.2777919471263885,-0.1156516671180725,-0.0664625763893127,-0.2933319509029388,-0.1397475749254226,-0.030798353254795,-0.3607570827007293,-0.0684340521693229,-0.1437030136585235,-0.5534108281135559,0.2463969439268112,0.1430170834064483,-0.2615275979042053,0.0041517219506204,0.6038458943367004,0.1405181139707565,0.0540351569652557,-0.1557146608829498,0.0019769149366766,0.276672899723053,0.1983851343393325,0.4926016330718994,-0.3437629044055938,-0.1979546844959259,-0.2046871036291122,0.0487846583127975,-0.5928971767425537,0.1521277874708175,0.3713108599185943,0.2983804643154144,0.0939570516347885,0.1240956038236618,0.5194233059883118,-0.2210359573364257,-0.3325647413730621,-0.3313609957695007,-0.1438600867986679,-0.3556990623474121,-0.1544739603996276,-0.0773571282625198,0.0041566123254597,-0.149187296628952,-0.2115893065929412,-0.468697041273117,-0.2583492994308471,-0.0625543966889381,0.0256841443479061,0.0758032277226448"
