document_id,embedding,metadata,document
sentence_0,"[-0.006799067370593548, -0.31557798385620117, -0.32352596521377563, 0.20804265141487122, -0.30873245000839233, 0.26190185546875, 0.6330466270446777, 0.40889671444892883, -0.2291068434715271, 0.3038339912891388, 0.12847241759300232, -0.09169694781303406, -0.3155241012573242, -0.12591378390789032, -0.5870415568351746, -0.0013221952831372619, 0.33714157342910767, 0.2195771038532257, -0.12990976870059967, -0.16679169237613678, 0.011739916168153286, -0.07735497504472733, -0.41403406858444214, -0.46404045820236206, 0.2704872488975525, 0.3838344216346741, -0.09283500164747238, -0.10633091628551483, -0.305868536233902, -0.007529555354267359, 0.032491542398929596, -0.017382554709911346, -0.3206849694252014, -0.2643403708934784, 0.16011908650398254, -0.10004344582557678, 0.09403667598962784, -0.6378984451293945, -0.18888376653194427, 0.22220033407211304, -0.5065507888793945, -0.14165008068084717, 0.44147881865501404, -0.26379406452178955, 0.10616575181484222, 0.14859355986118317, 0.12065128982067108, 0.4511488080024719, 0.11082814633846283, -0.4331388771533966, 0.350877583026886, 0.04206520691514015, 0.1447151154279709, 0.020775025710463524, -0.07495103776454926, -0.08365870267152786, 0.06992970407009125, -0.1765015423297882, 0.026106256991624832, -0.17462855577468872, -0.43841782212257385, 0.07269152253866196, 0.2050384134054184, -0.7004202008247375, 0.10956889390945435, -0.18199805915355682, 0.09538189321756363, -0.1937190443277359, -0.04896337538957596, 0.13340801000595093, -0.0639682337641716, -0.06360383331775665, 0.39527639746665955, -0.302855908870697, 0.19338521361351013, 0.29195526242256165, 0.16307319700717926, 0.29043489694595337, -0.22318784892559052, -0.1351025402545929, -0.03647904098033905, -0.05968131124973297, 0.15088790655136108, -0.02188897132873535, -0.031540244817733765, -0.06727898120880127, 0.06800958514213562, 0.15869411826133728, -0.035370834171772, 0.3266547620296478, 0.24946416914463043, 0.21216584742069244, 0.2725245952606201, 0.34893256425857544, 0.06921203434467316, 0.11751751601696014, 0.008785590529441833, 0.18197034299373627, -0.047507572919130325, 0.5799819231033325, 0.008699147962033749, 0.07099597901105881, 0.16877864301204681, -0.025559354573488235, 0.15444472432136536, -0.17475876212120056, 0.08226864039897919, -0.23733972012996674, 0.26795414090156555, 0.3510625958442688, 0.4102047085762024, -0.8805472254753113, -0.3379411995410919, 0.14698874950408936, -0.003946335520595312, -0.28306442499160767, -0.41550394892692566, -0.0335613451898098, -0.44391077756881714, 1.0659546852111816, -0.26755285263061523, -0.7799501419067383, 0.05142875388264656, 0.24817083775997162, 0.7695784568786621, 0.6690492630004883, 0.04852238669991493, -0.1748329997062683, 0.7717610001564026, 0.20680558681488037, -0.1519397497177124, -0.07278811931610107, -0.004308697767555714, -0.5583833456039429, 0.19882705807685852, -0.015579546801745892, -0.4266533851623535, -0.18215404450893402, -0.5814714431762695, 0.29339081048965454, 0.23549224436283112, 0.12902316451072693, 0.5337186455726624, 0.5456597805023193, 0.17668308317661285, -0.24012501537799835, -0.06685475260019302, -0.3861299753189087, 0.07526830583810806, -0.2051471322774887, -0.030527114868164062, -0.3875795006752014, -0.4236617684364319, 0.3602101504802704, -0.1332215666770935, 0.13870149850845337, -0.32438552379608154, -0.3537292778491974, -0.27365511655807495, 0.018995774909853935, 0.47062063217163086, -0.187613844871521, 0.44704297184944153, 0.01738850027322769, -0.32224321365356445, 0.11806955188512802, 0.1581757366657257, 0.0916895642876625, -0.09461630880832672, 0.10476862639188766, -0.4036136269569397, 0.11049843579530716, -0.008440883830189705, 0.13684727251529694, -0.052577629685401917, 0.2558806240558624, 0.16870048642158508, 0.21155552566051483, 0.0349474772810936, 0.1281430423259735, -0.32162776589393616, 0.41446253657341003, -0.1586754024028778, -0.35388627648353577, -0.3544710576534271, -0.23845013976097107, 0.057597652077674866, -0.11028063297271729, -0.07372879236936569, -0.17218683660030365, 0.5335721969604492, -0.23574864864349365, 0.2511677145957947, -0.8213374018669128, 0.026850128546357155, 0.2457185536623001, -0.1569303572177887, -0.42582565546035767, 0.185989648103714, -0.11940509080886841, 0.09993331879377365, -0.01930641010403633, -0.3936733603477478, -0.042317647486925125, -0.2670151889324188, 0.13376468420028687, -0.11995375156402588, -0.13860782980918884, 0.19584433734416962, -0.07702243328094482, -0.0004708290216512978, 0.16937151551246643, 0.07212632149457932, -0.05922522023320198, -0.10951745510101318, 0.3121868073940277, -0.3624253571033478, 0.1993456482887268, -0.4625507891178131, 0.09647587686777115, -0.4114992916584015, -0.10820666700601578, 0.09073954820632935, -0.1582416594028473, -0.24767906963825226, 0.17352211475372314, -0.3963318169116974, 0.5344268083572388, -0.05292031541466713, -0.2049027383327484, 0.045139379799366, -0.6162294745445251, 0.5961524248123169, 0.214988112449646, 0.2293953001499176, -0.13950680196285248, 0.15024670958518982, -0.1400710493326187, -0.13011835515499115, 0.2428799569606781, 0.012930229306221008, 0.2163335531949997, -0.3084958791732788, 0.435730904340744, -0.15740415453910828, -0.8108119368553162, 0.5018144249916077, 0.7262087464332581, 0.38661035895347595, 0.12635812163352966, -0.10219935327768326, 0.07722685486078262, -0.2582349181175232, 0.21532626450061798, -0.011585341766476631, -0.1703658252954483, 0.31300970911979675, 0.1376146674156189, 0.07656776905059814, -0.5035405158996582, -0.35745659470558167, -0.34674009680747986, -0.04277513548731804, 0.26558932662010193, -0.05724576860666275, -0.05488288775086403, -0.13900522887706757, 0.20770905911922455, -0.012414708733558655, 0.051019903272390366, 0.2328692525625229, -0.17947228252887726, -0.060133419930934906, 0.011239168234169483, -0.16272030770778656, 0.3519814610481262, 0.3560278117656708, -0.3603047728538513, -0.609472930431366, -0.39384961128234863, 0.02008633315563202, -0.6068129539489746, -0.22926834225654602, -0.025540590286254883, -0.2429664582014084, -0.9289578795433044, -0.17591972649097443, -0.2250097543001175, 0.09470605850219727, -0.43774986267089844, 0.3067590594291687, 0.22217121720314026, -0.30070948600769043, 0.5015577077865601, -0.04069198668003082, -0.2251327484846115, -0.376144677400589, 0.024903208017349243, 0.06346070766448975, 0.30509334802627563, -0.031247196719050407, 0.232108935713768, 0.5903955101966858, -0.44435009360313416, -0.37288764119148254, 0.05712047591805458, 0.08389443159103394, 0.10660342872142792, 0.25962042808532715, 0.054452769458293915, -0.24870088696479797, -0.3952276110649109, 0.3068137764930725, -0.23749257624149323, -0.5731114745140076, 0.5181748867034912, 0.0025742531288415194, 0.1736069619655609, 0.3008565604686737, -0.039546795189380646, -0.2247910350561142, -0.41323962807655334, 0.11040730029344559, 0.012834389694035053, -0.021408746019005775, 0.4514731466770172, 0.4685904085636139, 0.34439903497695923, -0.13467183709144592, -0.11448819935321808, 0.051331616938114166, -0.2710793912410736, -0.44235992431640625, -7.78251196607016e-05, 0.038656484335660934, -0.2212882936000824, 0.26776841282844543, -0.06198178231716156, 0.6417461633682251, -0.5507115125656128, -0.6068246364593506, 0.07065945863723755, 0.3660421073436737, -0.10020792484283447, -0.1379144936800003, -0.20412570238113403, -0.2890629172325134, 0.12167106568813324, 0.017398325726389885, 0.00634292745962739, 0.11640776693820953, 0.05852959305047989, 0.2491045594215393, -0.3226730227470398, -0.30602869391441345, -0.27626973390579224, -0.13782495260238647, -0.47406286001205444, 0.3193984925746918, -0.020665721967816353, -0.46726980805397034, -0.15986105799674988, -0.2877023220062256, -0.07776141166687012, 0.1335478276014328, 0.11954782158136368, 0.7139212489128113, -0.3974238932132721, -0.19341744482517242, -0.4469674527645111, -0.0742015689611435, 0.2565126121044159, -0.15023258328437805, 0.5339714288711548, 0.6544886231422424, 0.2065834254026413, -0.05629928410053253, -0.33597925305366516, 0.24692820012569427, 0.16225633025169373, 0.3322872221469879, -0.2691931128501892, 0.05595443397760391, -0.15336570143699646, 0.19947999715805054, 0.023955566808581352, 0.2093597799539566, 0.06404361873865128, -0.07900875806808472, 0.7129302024841309, 0.166153222322464, -0.1143803820014, 0.09380591660737991, 0.5643199682235718, 0.15673065185546875, 0.08969422429800034, 0.2945305407047272, 0.17653168737888336, -0.19437389075756073, 0.6280981302261353, 0.3472750782966614, -0.037451572716236115, -0.28021177649497986, 0.008382630534470081, -0.29646217823028564, -0.14672835171222687, 0.04386113956570625, 1.2470349073410034, 0.13946868479251862, 0.19129270315170288, 0.09092770516872406, 0.25825950503349304, 0.24210438132286072, 0.18996696174144745, -0.24609850347042084, -0.5351728200912476, 0.4776015281677246, 0.23692046105861664, -0.13426180183887482, -0.010017686523497105, -0.3820611238479614, -0.058932092040777206, 12.075506210327148, -0.11558409780263901, -0.34930914640426636, -0.01587921753525734, 0.12968333065509796, -0.22838325798511505, -0.3340644836425781, 0.3015112578868866, -0.07344833016395569, 0.07550404965877533, 0.2542220950126648, 0.24237175285816193, 0.139547660946846, 0.2750271260738373, -0.29978036880493164, -0.3831111490726471, -0.09987620264291763, 0.2743837535381317, 0.34236112236976624, -0.46201643347740173, 0.08179434388875961, 0.06387284398078918, 0.22357487678527832, -0.08155938982963562, 0.45670241117477417, -0.0959426537156105, -0.10396236926317215, -0.3607803285121918, 0.23012074828147888, 0.013068657368421555, 0.82578444480896, -0.09152896702289581, 0.46546587347984314, 0.07415066659450531, -0.15549328923225403, -0.35268017649650574, 0.18197417259216309, -0.11072973906993866, 0.00917385146021843, 0.16542048752307892, -0.616286039352417, 0.29370659589767456, 0.18482303619384766, 0.01684289239346981, 0.035544417798519135, 0.5131220817565918, -0.30024027824401855, 0.3912513852119446, 0.08584565669298172, -0.8465908765792847, -0.12350760400295258, 0.6644940972328186, -0.16707414388656616, -0.3347958028316498, 0.253264456987381, 0.454852432012558, 0.04557385295629501, -0.025349998846650124, -0.37617912888526917, 0.3149557411670685, -0.19128213822841644, -0.13060319423675537, 0.1914835423231125, 0.492933988571167, 0.26945966482162476, -0.11331535130739212, -0.19211649894714355, -0.5383787155151367, -0.03269002586603165, 0.06164626404643059, -0.04712584987282753, -0.15516553819179535, 0.15669254958629608, 0.595916211605072, -0.25846946239471436, -0.3401067852973938, -0.28217509388923645, -0.4534812569618225, 0.36945441365242004, -0.05371416360139847, 0.24867117404937744, -0.4737657904624939, -0.14028896391391754, -0.10764776915311813, 0.17030712962150574, -0.39123332500457764, 0.02706471085548401, -0.14655470848083496, -0.03214643895626068, 0.24196073412895203, -0.06872492283582687, -0.05559142306447029, -0.018716705963015556, -0.036396387964487076, -0.3458128273487091, -0.2693158984184265, 0.1365964114665985, -0.11379028856754303, -0.05519913509488106, -0.15820163488388062, 0.07076817750930786, -0.19217444956302643, 0.14585289359092712, -0.10313761234283447, 0.1942136287689209, 0.22670868039131165, -0.2281254678964615, 0.27741289138793945, 0.06742984801530838, -0.3170141577720642, -0.28546005487442017, -0.29677653312683105, 0.09191031008958817, 0.06856251507997513, -0.24364903569221497, 0.16789510846138, -0.07191123068332672, 0.026435721665620804, -0.49817538261413574, 0.08762597292661667, 0.07473480701446533, 0.1491764932870865, 0.0015597078017890453, -0.34437447786331177, -0.28215959668159485, 0.3496427834033966, 0.12140627950429916, -0.2114158570766449, -0.3997040092945099, 0.20423480868339539, 0.2768024802207947, -0.1363292932510376, -0.10155577212572098, 0.12794724106788635, 0.26699331402778625, -0.007921428419649601, -0.0456843376159668, 0.1588624268770218, 0.4155624508857727, -0.16291172802448273, -0.19847266376018524, -0.6156861782073975, 0.16383925080299377, -0.13367514312267303, 0.0638420432806015, 0.03935515135526657, 0.26123282313346863, 0.09469150751829147, -0.1868753433227539, 0.3566356301307678, 0.04358149692416191, -0.48986899852752686, -0.2791440784931183, 0.20113703608512878, 0.15053142607212067, -0.25585123896598816, 0.519434928894043, -0.1560005247592926, -0.024720748886466026, -0.22254079580307007, -0.19945499300956726, -0.1758226901292801, -0.31723812222480774, -0.37564751505851746, 0.36743345856666565, -0.45272237062454224, -0.19300255179405212, -0.26102474331855774, -0.19605793058872223, 0.2788892984390259, -0.10428702086210251, -0.2901623249053955, -0.3662838935852051, -0.5922096967697144, -0.23004849255084991, 0.11570840328931808, -0.11626531928777695, 0.276472270488739, 0.03422750532627106, 0.04051388427615166, -0.40943002700805664, 0.05358302965760231, -0.2649182975292206, -0.08030146360397339, 0.3741898536682129, -0.15135778486728668, 0.32366958260536194, -0.2914779484272003, -0.22518089413642883, -0.378769189119339, 0.4686572551727295, 0.1574297994375229, -0.11811283230781555, -0.13961261510849, -0.20579417049884796, 0.06496776640415192, 0.41668760776519775, -0.06270928680896759, 0.031185081228613853, -0.19184349477291107, 0.22203795611858368, -0.22116835415363312, 0.025212764739990234, 0.09017873555421829, -0.21789976954460144, 0.25477150082588196, -0.34011146426200867, 0.6210336685180664, -0.07596147805452347, -0.09082815051078796, 0.1443668156862259, 0.3509979546070099, -0.5849948525428772, 0.09587465971708298, -0.34627193212509155, -0.10904957354068756, -0.5499334335327148, 0.10648323595523834, 0.18815335631370544, 0.4556707739830017, -0.31435444951057434, -0.450410932302475, -0.4613928198814392, -0.050800640136003494, 0.07146202027797699, 0.13817957043647766, -0.19239743053913116, -0.1515062153339386, -0.1864580363035202, 0.01110808551311493, 0.08973714709281921, -0.5117022395133972, 0.1011054590344429, 0.2028297632932663, -0.013647854328155518, 0.5063329935073853, -0.10217638313770294, 0.37052205204963684, -0.14830142259597778, 0.08030769973993301, -0.17555099725723267, -0.0031833648681640625, -0.0449359267950058, -0.135885089635849, 0.10031679272651672, -0.033762380480766296, 0.1741873174905777, -0.16226433217525482, -0.1739378273487091, -0.30940452218055725, 0.12641377747058868, 0.35071948170661926, -0.01653425209224224, -0.2773900032043457, -0.24579092860221863, -0.16646449267864227, -0.1461314857006073, -0.07125616818666458, 0.39090386033058167, 0.15049909055233002, -0.0043393028900027275, 0.2128862589597702, 0.39064428210258484, -0.13577379286289215, -0.501363217830658, -0.12627631425857544, 0.018939794972538948, 0.11841671913862228, -0.29180699586868286, -0.5637874007225037, 0.0008891900652088225, 0.22328884899616241, 0.08730999380350113, -0.05988477170467377, 0.5100734829902649, -0.019756894558668137, 0.2883620262145996, 0.2460537999868393, 0.2318481206893921, -0.199403315782547, 0.17539311945438385, 0.15989838540554047, 0.31841719150543213, -0.32305264472961426, 0.5295789837837219, -0.20619401335716248, -0.2826969027519226, 0.5592913031578064, 0.052966635674238205, 0.49289822578430176, -0.08484169840812683, 0.11520858108997345, -0.10387129336595535, -0.11602331697940826, -0.3132302463054657, 0.2567789554595947, -0.05219251662492752, -0.010213406756520271, -0.1805233359336853, -0.019077638164162636, -0.40713146328926086, 0.16587528586387634, 0.13488270342350006, -0.2079618275165558, 0.15776434540748596, 0.5450792908668518, 0.3562401533126831, -0.06002199277281761, -0.049514446407556534, 0.47828221321105957, 0.1408967822790146, 0.04969621077179909, -0.37628957629203796, 0.2584676444530487, 0.1058906763792038, 0.42789050936698914, 0.12327016144990921, 0.08565817773342133, 0.2578369081020355, 0.18025252223014832, -0.01943577639758587, -0.20288707315921783, -0.3900275230407715, -0.09444563090801239, 0.36582738161087036, 0.5835549831390381, -0.002670015674084425, -0.3331056237220764, -0.25269821286201477, -0.19691789150238037, -0.3390410244464874, 0.4525623023509979, 0.6313508749008179, 1.2330172061920166, -0.004241847898811102, 0.08272658288478851, -0.0497250035405159, -0.5551217198371887, -0.2973780035972595, -0.03487447276711464, -0.4830799996852875, -0.0937872901558876, -0.2995312213897705, -0.42556414008140564, -0.25870394706726074, -0.4131833016872406]",{'source': 'chunk_0'},"1. The paper Comprehensive Data Compilation on the Mechanical Properties of
Refractory High-Entropy Alloys provides an abstract on how this data article presents
the compilation of mechanical properties for 122 refractory high-entropy alloys
(RHEAs) and refractory complex concentrated alloys (RCCAs) reported in the period
from 2010 to the end of January 2018. The datasheet gives alloy composition, type of
microstructures, and the metallurgical states in which the properties are measured. Data
such as the computed alloy mass density, the type of mechanical loadings to which they
are subjected, and the corresponding macroscopic mechanical properties, such as the
yield stress, are made available as a function of the testing temperature. For practical
use, the data are tabulated, and some are also graphically presented, allowing a tag
glance to access relevant information for this attractive category of RHEAs and RCCAs."
